user_id,date,login_hour_avg,login_hour_dev,num_sessions,unknown_device_flag,unknown_location_flag,files_accessed,sensitive_files_accessed,data_volume_mb,avg_session_duration,failed_logins,anomaly_flag,anomaly_score
U008,2026-09-05,7.55,0.5476190476190483,1,0,0,38,7,65.6,87.0,0,1,-0.04699836621962583
U008,2026-09-06,9.8,1.7023809523809526,1,0,0,28,5,100.09,49.0,0,1,-0.06980508581802891
U008,2026-09-07,8.216666666666667,0.1190476190476186,1,0,0,22,8,113.15,90.0,0,1,-0.10921648166159365
U008,2026-09-08,7.166666666666667,0.9309523809523812,1,0,0,23,10,139.64,92.0,0,1,-0.07050682229487054
U008,2026-09-09,7.866666666666667,0.230952380952381,1,0,0,31,8,91.6,107.0,0,1,-0.08428329877879381
U008,2026-09-10,9.216666666666669,1.1190476190476186,1,0,0,21,9,170.92,117.0,0,1,-0.018056497964356488
U008,2026-09-11,7.283333333333333,0.814285714285715,1,0,0,24,6,91.73,113.0,0,1,-0.12459428189176541
U008,2026-09-12,8.916666666666666,0.8190476190476179,1,0,0,31,10,129.0,98.0,0,1,-0.05211206127609308
U008,2026-09-13,7.45,0.647619047619048,1,0,0,28,9,114.46,99.0,0,1,-0.08386303637074888
U008,2026-09-14,7.45,0.647619047619048,1,0,0,25,6,95.01,85.0,1,-1,0.01282121470850861
U008,2026-09-15,7.016666666666667,1.0809523809523816,1,0,0,23,6,60.96,94.0,0,1,-0.13499896352171425
U008,2026-09-16,7.816666666666666,0.2809523809523817,1,0,0,21,8,81.92,40.0,0,1,-0.079324800896028
U008,2026-09-17,9.116666666666667,1.019047619047619,1,0,0,30,10,96.53,96.0,0,1,-0.0754298137372213
U008,2026-09-18,9.5,1.4023809523809518,1,0,0,18,3,74.79,106.0,0,1,-0.14392109807333892
U008,2026-09-19,9.766666666666667,1.6690476190476191,1,0,0,24,9,110.19,97.0,0,1,-0.07316262691961417
U008,2026-09-20,9.916666666666666,1.819047619047618,1,0,0,22,8,70.43,82.0,0,1,-0.10697017564743883
U008,2026-09-21,7.066666666666666,1.0309523809523815,1,0,0,20,4,95.22,101.0,0,1,-0.13413790275935433
U008,2026-09-22,6.633333333333333,1.4642857142857153,1,0,0,28,11,95.5,54.0,0,1,-0.011305037168299448
U008,2026-09-23,8.5,0.4023809523809518,1,0,0,24,8,126.41,91.0,0,1,-0.10326372707960635
U009,2026-08-20,8.283333333333333,0.4715686274509814,1,0,0,21,7,82.85,84.0,0,1,-0.14227931650277392
U009,2026-08-21,7.383333333333334,1.3715686274509808,1,0,0,21,4,83.79,109.0,0,1,-0.1349200725738059
U009,2026-08-22,8.966666666666667,0.2117647058823522,1,0,0,19,5,71.28,143.0,0,1,-0.11337690340520978
U009,2026-08-23,8.566666666666666,0.1882352941176481,1,0,0,23,14,68.83,90.0,0,1,-0.05925325941819226
U009,2026-08-24,8.25,0.5049019607843146,1,0,0,11,2,78.2,87.0,0,1,-0.15000572350698538
U009,2026-08-25,7.616666666666667,1.1382352941176477,1,0,0,18,4,35.25,121.0,0,1,-0.12597231611824172
U009,2026-08-26,7.85,0.904901960784315,1,0,0,21,2,82.76,52.0,0,1,-0.12682807898506088
U009,2026-08-27,8.3,0.4549019607843139,1,0,0,22,6,66.28,70.0,0,1,-0.146019983804829
U009,2026-08-28,7.65,1.1049019607843142,1,0,0,12,3,68.95,88.0,0,1,-0.14315381006195455
U009,2026-08-29,9.85,1.095098039215685,1,0,0,7,2,71.09,85.0,0,1,-0.1157818689276866
U009,2026-08-30,8.466666666666667,0.2882352941176478,1,0,0,20,5,75.86,103.0,0,1,-0.15581185073628395
U009,2026-08-31,9.166666666666666,0.4117647058823515,1,0,0,17,4,71.13,66.0,0,1,-0.14983062337992137
U009,2026-09-01,8.283333333333333,0.4715686274509814,1,0,0,22,4,76.85,90.0,0,1,-0.1551879899421515
U009,2026-09-02,7.966666666666667,0.7882352941176478,1,0,0,21,9,49.5,67.0,0,1,-0.10467533636669041
U009,2026-09-03,8.833333333333334,0.0784313725490193,1,0,0,16,6,49.01,77.0,0,1,-0.13565921396903458
U009,2026-09-04,9.1,0.345098039215685,1,0,0,21,6,67.78,85.0,0,1,-0.15155856569856252
U009,2026-09-05,8.25,0.5049019607843146,1,0,0,17,7,84.64,81.0,0,1,-0.13855089922450042
U009,2026-09-06,8.95,0.1950980392156847,1,0,0,15,6,87.42,85.0,0,1,-0.13520959795826704
U009,2026-09-07,8.35,0.4049019607843149,1,0,0,15,3,74.04,92.0,0,1,-0.15735592802742626
U009,2026-09-08,9.783333333333331,1.0284313725490186,1,0,0,22,6,98.95,58.0,0,1,-0.11222843864240867
U009,2026-09-09,8.45,0.3049019607843153,1,0,0,22,6,95.45,96.0,0,1,-0.14431234208374938
U009,2026-09-10,9.266666666666667,0.5117647058823529,1,0,0,20,6,36.08,39.0,0,1,-0.09875188920175526
U009,2026-09-11,8.233333333333333,0.5215686274509821,1,0,0,16,4,74.44,63.0,0,1,-0.14359737977984083
U009,2026-09-13,10.65,1.8950980392156855,1,0,0,16,4,72.87,88.0,0,1,-0.11808502994458991
U009,2026-09-14,8.233333333333333,0.5215686274509821,1,0,0,15,4,88.25,78.0,0,1,-0.1500007941982343
U009,2026-09-15,9.716666666666669,0.9617647058823522,1,0,0,17,5,71.24,101.0,0,1,-0.15019935886240493
U009,2026-09-16,8.533333333333333,0.2215686274509813,1,0,0,11,4,69.77,73.0,0,1,-0.14013035151733222
U009,2026-09-17,8.15,0.6049019607843142,1,0,0,20,5,55.04,119.0,0,1,-0.1486984244672468
U009,2026-09-18,11.583333333333334,2.8284313725490198,1,0,0,24,5,95.0,94.0,0,1,-0.014416412428502334
U009,2026-09-19,8.916666666666666,0.1617647058823514,1,0,0,17,4,78.91,93.0,0,1,-0.15318318742116988
U009,2026-09-20,9.166666666666666,0.4117647058823515,1,0,0,14,3,104.07,137.0,0,1,-0.10283996727640538
U009,2026-09-21,9.366666666666667,0.6117647058823525,1,0,0,12,4,67.48,108.0,0,1,-0.14509277723916458
U009,2026-09-22,8.233333333333333,0.5215686274509821,1,0,0,20,6,86.82,80.0,0,1,-0.14861241325430646
U009,2026-09-23,9.3,0.5450980392156861,1,0,0,12,3,112.32,122.0,0,1,-0.10141952668026871
U010,2026-08-20,8.8,0.0636363636363626,1,0,0,20,1,47.33,79.0,0,1,-0.1472107862710249
U010,2026-08-21,10.7,1.836363636363636,1,0,0,17,0,29.45,70.0,0,1,-0.10235265538195226
U010,2026-08-22,7.15,1.713636363636363,1,0,0,14,3,54.21,74.0,0,1,-0.12855894210543212
U010,2026-08-23,9.816666666666666,0.9530303030303032,1,0,0,12,0,51.8,102.0,0,1,-0.1424888791640952
U010,2026-08-25,8.066666666666666,0.7969696969696969,1,0,0,11,0,49.9,57.0,0,1,-0.13078516550441
U010,2026-08-26,11.25,2.3863636363636367,1,0,0,13,0,48.56,94.0,0,1,-0.073894200398812
U010,2026-08-27,9.766666666666667,0.9030303030303042,1,0,0,15,1,35.74,77.0,0,1,-0.15019215687978327
U010,2026-08-28,7.7,1.1636363636363631,1,0,0,16,3,43.31,42.0,0,1,-0.11197163764449297
U010,2026-08-29,9.0,0.1363636363636367,1,0,0,5,2,52.09,101.0,0,1,-0.10146157967942526
U010,2026-08-30,8.45,0.413636363636364,1,0,0,11,0,68.37,130.0,0,1,-0.12292466889670867
U010,2026-08-31,8.85,0.0136363636363636,1,0,0,11,1,46.8,127.0,0,1,-0.10614793276946405
U010,2026-09-01,9.533333333333331,0.6696969696969699,1,0,0,19,2,40.23,102.0,0,1,-0.15473576060009547
U010,2026-09-02,8.333333333333334,0.5303030303030294,1,0,0,12,1,55.51,76.0,0,1,-0.15442144656705364
U010,2026-09-03,8.7,0.163636363636364,1,0,0,13,2,43.84,120.0,0,1,-0.13247091673764172
U010,2026-09-04,8.233333333333333,0.6303030303030308,1,0,0,10,3,49.44,84.0,0,1,-0.14823594254489253
U010,2026-09-05,7.066666666666666,1.7969696969696969,1,0,0,13,0,27.71,133.0,0,1,-0.07903765946789881
U010,2026-09-06,7.433333333333334,1.4303030303030295,1,0,0,16,2,48.01,14.0,0,1,-0.06650941815302408
U010,2026-09-07,10.4,1.536363636363637,1,0,0,13,1,52.47,91.0,0,1,-0.141281415271177
U010,2026-09-08,9.816666666666666,0.9530303030303032,1,0,0,11,0,35.69,95.0,0,1,-0.13976533458552332
U010,2026-09-09,9.666666666666666,0.8030303030303028,1,0,0,12,1,40.4,51.0,0,1,-0.1361858301985237
U010,2026-09-10,8.933333333333334,0.0696969696969702,1,0,0,14,1,62.89,72.0,0,1,-0.14757135973992713
U010,2026-09-11,8.2,0.663636363636364,1,0,0,13,1,76.43,82.0,0,1,-0.15815537371683325
U010,2026-09-12,9.5,0.6363636363636367,1,0,0,18,2,50.36,56.0,0,1,-0.1444662148228597
U010,2026-09-14,9.966666666666669,1.1030303030303037,1,0,0,12,3,58.0,111.0,1,1,-0.003920127531267026
U010,2026-09-15,8.6,0.2636363636363636,1,0,0,9,2,39.4,75.0,0,1,-0.13570210307832803
U010,2026-09-16,7.0,1.8636363636363635,1,0,0,15,2,25.53,105.0,0,1,-0.110102539063754
U010,2026-09-17,7.75,1.113636363636363,1,0,0,13,0,38.6,97.0,0,1,-0.1401021501920835
U010,2026-09-18,10.4,1.536363636363637,1,0,0,14,0,46.67,61.0,0,1,-0.11162101599763447
U010,2026-09-19,9.15,0.286363636363637,1,0,0,17,0,70.52,60.0,0,1,-0.12912197027242645
U010,2026-09-20,8.95,0.0863636363636359,1,0,0,12,0,58.95,74.0,0,1,-0.1330863745546848
U010,2026-09-21,6.316666666666666,2.546969696969697,1,0,0,13,2,52.68,87.0,0,1,-0.05539344092091647
U010,2026-09-22,8.65,0.2136363636363629,1,0,0,12,0,43.22,70.0,0,1,-0.136066454297106
U010,2026-09-23,10.35,1.4863636363636363,1,0,0,16,2,27.56,124.0,0,1,-0.1077935270661044
U011,2026-08-20,9.083333333333334,0.1328125,1,0,0,24,4,98.48,114.0,0,1,-0.11969828907013069
U011,2026-08-21,8.983333333333333,0.2328125000000014,1,0,0,24,8,77.16,158.0,0,1,-0.05771629816715601
U011,2026-08-22,9.25,0.033854166666666,1,0,0,15,5,60.24,112.0,0,1,-0.13173787248405516
U011,2026-08-23,10.116666666666667,0.9005208333333332,1,0,0,16,5,102.37,128.0,0,1,-0.10705937998428006
U011,2026-08-24,8.083333333333334,1.1328125,1,0,0,13,6,85.86,141.0,0,1,-0.09821785439038422
U011,2026-08-25,8.05,1.1661458333333332,1,0,0,19,1,84.62,64.0,1,1,-0.0009644324457394049
U011,2026-08-26,8.566666666666666,0.6494791666666675,1,0,0,20,4,80.49,103.0,0,1,-0.15791496407877936
U011,2026-08-27,9.583333333333334,0.3671875,1,0,0,18,5,59.72,116.0,0,1,-0.1415387882976542
U011,2026-08-28,8.55,0.6661458333333332,1,0,0,18,3,55.55,109.0,0,1,-0.15979251391082783
U011,2026-08-29,9.583333333333334,0.3671875,1,0,0,18,3,9.18,66.0,0,1,-0.1105559147473586
U011,2026-08-30,8.116666666666667,1.0994791666666668,1,0,0,19,9,41.23,100.0,0,1,-0.10040038945794033
U011,2026-08-31,8.433333333333334,0.7828125000000004,1,0,0,12,1,61.37,80.0,0,1,-0.1601526494207876
U011,2026-09-01,9.883333333333333,0.6671874999999989,1,0,0,19,4,108.04,105.0,0,1,-0.12916726629154873
U011,2026-09-02,8.116666666666667,1.0994791666666668,1,0,0,25,6,32.98,64.0,0,1,-0.10520019974727457
U011,2026-09-03,10.533333333333331,1.3171874999999993,1,0,0,23,10,51.02,98.0,0,1,-0.059401305747581234
U011,2026-09-04,6.733333333333333,2.4828125000000005,1,0,0,19,3,65.7,90.0,0,1,-0.08192307563197776
U011,2026-09-05,11.25,2.033854166666666,1,0,0,23,5,53.46,74.0,0,1,-0.07246988743636201
U011,2026-09-06,9.783333333333331,0.5671874999999993,1,0,0,20,6,86.95,65.0,0,1,-0.12738844391073867
U011,2026-09-07,9.883333333333333,0.6671874999999989,1,0,0,17,3,84.22,87.0,0,1,-0.1518309166689445
U011,2026-09-08,8.316666666666666,0.8994791666666675,1,0,0,27,6,81.53,155.0,0,1,-0.06770642493177409
U011,2026-09-09,10.483333333333333,1.2671874999999986,1,0,0,17,6,58.75,47.0,0,1,-0.08793066679567257
U011,2026-09-10,9.933333333333334,0.7171874999999996,1,0,0,26,8,106.73,64.0,0,1,-0.09086966075817654
U011,2026-09-11,9.783333333333331,0.5671874999999993,1,0,0,18,6,46.11,96.0,0,1,-0.1334949533089081
U011,2026-09-12,8.183333333333334,1.0328125000000004,1,0,0,16,3,93.49,103.0,0,1,-0.14748345791540413
U011,2026-09-13,10.1,0.8838541666666657,1,0,0,23,8,34.22,66.0,0,1,-0.08708963429903666
U011,2026-09-14,10.15,0.9338541666666664,1,0,0,15,1,35.57,80.0,0,1,-0.14526870976194284
U011,2026-09-16,9.566666666666666,0.3505208333333325,1,0,0,13,3,105.66,68.0,0,1,-0.12204199038410007
U011,2026-09-17,9.75,0.5338541666666661,1,0,0,12,4,85.14,57.0,0,1,-0.117323731262296
U011,2026-09-18,9.333333333333334,0.1171875,1,0,0,23,6,101.27,117.0,0,1,-0.10842860969632839
U011,2026-09-21,8.45,0.7661458333333346,1,0,0,16,5,93.91,90.0,0,1,-0.1528037371403057
U011,2026-09-22,7.8,1.416145833333334,1,0,0,14,4,69.05,93.0,0,1,-0.14205320185287812
U011,2026-09-23,10.483333333333333,1.2671874999999986,1,0,0,18,5,81.62,76.0,0,1,-0.12329012361252645
U012,2026-08-20,9.366666666666667,0.3348958333333343,1,0,0,22,6,61.63,88.0,0,1,-0.14752376830462915
U012,2026-08-21,9.066666666666666,0.0348958333333335,1,0,0,14,2,70.88,86.0,0,1,-0.13972488093976454
U012,2026-08-22,9.566666666666666,0.5348958333333336,1,0,0,22,4,85.69,105.0,1,1,-0.005291039608599779
U012,2026-08-23,9.166666666666666,0.1348958333333332,1,0,0,23,6,64.77,114.0,0,1,-0.13057547507706774
U012,2026-08-24,10.516666666666667,1.4848958333333346,1,0,0,22,5,75.87,21.0,0,1,-0.05662124544820635
U012,2026-08-25,9.95,0.9182291666666664,1,0,0,13,1,70.01,93.0,0,1,-0.1539696688754278
U012,2026-08-26,9.45,0.4182291666666664,1,0,0,16,6,37.03,57.0,0,1,-0.11511828979051902
U012,2026-08-27,7.516666666666667,1.5151041666666665,1,0,0,20,7,79.71,110.0,0,1,-0.12144054308170016
U012,2026-08-28,9.266666666666667,0.2348958333333346,1,0,0,12,7,69.92,61.0,0,1,-0.1053532886767603
U012,2026-08-29,9.7,0.6682291666666664,1,0,0,31,9,92.53,85.0,0,1,-0.07983940040303794
U012,2026-09-01,10.016666666666667,0.9848958333333346,1,0,0,13,0,84.14,110.0,1,-1,0.0042660825831570826
U012,2026-09-02,9.316666666666666,0.2848958333333335,1,0,0,26,6,80.83,112.0,1,-1,0.0058106539935850465
U012,2026-09-03,10.65,1.6182291666666675,1,0,0,10,4,46.45,104.0,0,1,-0.1035485997678714
U012,2026-09-04,8.05,0.981770833333332,1,0,0,22,5,54.2,99.0,0,1,-0.15400942471460738
U012,2026-09-05,7.333333333333333,1.6984374999999998,1,0,0,16,2,51.83,141.0,0,1,-0.10078958506018199
U012,2026-09-06,9.633333333333333,0.6015625,1,0,0,18,6,98.76,89.0,0,1,-0.12984559218156905
U012,2026-09-07,7.883333333333333,1.1484375,1,0,0,18,8,70.44,95.0,1,-1,0.0022198876874033324
U012,2026-09-08,8.016666666666667,1.0151041666666654,1,0,0,24,8,42.06,80.0,0,1,-0.11980592163764708
U012,2026-09-09,8.45,0.5817708333333336,1,0,0,20,6,66.57,81.0,0,1,-0.15657471836638404
U012,2026-09-10,8.0,1.0317708333333329,1,0,0,10,3,64.13,93.0,0,1,-0.13884765618000777
U012,2026-09-11,10.8,1.768229166666668,1,0,0,22,7,85.77,105.0,0,1,-0.08182113106769262
U012,2026-09-12,8.266666666666667,0.7651041666666654,1,0,0,17,5,72.59,103.0,0,1,-0.15522193406077328
U012,2026-09-13,8.216666666666667,0.8151041666666661,1,0,0,13,3,77.24,145.0,0,1,-0.10938563186457767
U012,2026-09-15,9.5,0.4682291666666671,1,0,0,19,7,78.94,119.0,0,1,-0.12390049997891844
U012,2026-09-16,8.05,0.981770833333332,1,0,0,21,6,61.26,103.0,0,1,-0.14899194368260843
U012,2026-09-17,8.883333333333333,0.1484375,1,0,0,18,8,82.78,159.0,0,1,-0.05682902164160353
U012,2026-09-18,9.733333333333333,0.7015624999999996,1,0,0,31,9,67.87,77.0,0,1,-0.07530241527136128
U012,2026-09-19,7.266666666666667,1.7651041666666665,1,0,0,19,3,47.92,154.0,0,1,-0.06831971366394685
U012,2026-09-20,10.05,1.018229166666668,1,0,0,24,4,55.45,86.0,0,1,-0.14040089705330877
U012,2026-09-21,9.483333333333333,0.4515624999999996,1,0,0,21,5,69.53,97.0,0,1,-0.1567663694940587
U012,2026-09-22,9.7,0.6682291666666664,1,0,0,14,6,46.96,53.0,0,1,-0.11963084805694535
U012,2026-09-23,8.15,0.8817708333333325,1,0,0,20,4,52.65,40.0,0,1,-0.12135777210366133
U013,2026-08-20,9.633333333333333,1.0676470588235285,1,0,0,17,5,72.82,76.0,0,1,-0.15107587891870256
U013,2026-08-21,8.166666666666666,0.3990196078431385,1,0,0,17,4,97.14,66.0,0,1,-0.13661629552507998
U013,2026-08-22,6.616666666666667,1.9490196078431372,1,0,0,24,6,50.71,84.0,0,1,-0.08683450753772226
U013,2026-08-23,11.766666666666667,3.200980392156863,1,0,0,16,0,101.07,116.0,0,-1,0.022409279226476952
U013,2026-08-24,9.8,1.234313725490196,1,0,0,17,1,58.3,159.0,0,1,-0.07990062154233035
U013,2026-08-26,8.483333333333333,0.082352941176472,1,0,0,26,5,110.87,116.0,0,1,-0.09610843566771154
U013,2026-08-27,9.3,0.7343137254901961,1,0,0,22,4,75.99,93.0,0,1,-0.1568140538470264
U013,2026-08-28,9.75,1.1843137254901954,1,0,0,20,2,122.76,64.0,0,1,-0.10255700268862655
U013,2026-08-29,10.933333333333334,2.367647058823529,1,0,0,29,4,91.9,114.0,0,1,-0.027558214767156364
U013,2026-08-30,7.95,0.6156862745098044,1,0,0,19,4,87.26,76.0,0,1,-0.14697159231161083
U013,2026-08-31,9.35,0.7843137254901951,1,0,0,21,4,18.71,113.0,0,1,-0.1232568645785399
U013,2026-09-01,7.266666666666667,1.299019607843138,1,0,0,13,3,86.26,54.0,0,1,-0.10996968695189563
U013,2026-09-02,7.7,0.8656862745098044,1,0,0,16,1,48.0,150.0,1,-1,0.040982568565471444
U013,2026-09-03,8.866666666666667,0.3009803921568625,1,0,0,22,3,55.99,73.0,0,1,-0.152332114078165
U013,2026-09-04,8.966666666666667,0.4009803921568622,1,0,0,13,0,82.49,35.0,0,1,-0.0949130112551742
U013,2026-09-05,7.083333333333333,1.4823529411764715,1,0,0,26,4,50.49,102.0,0,1,-0.11531285731847152
U013,2026-09-06,6.516666666666667,2.049019607843138,1,0,0,14,0,60.26,118.0,0,1,-0.07190340861478345
U013,2026-09-07,8.016666666666667,0.5490196078431371,1,0,0,16,1,64.4,122.0,0,1,-0.13757234925898537
U013,2026-09-08,6.6,1.965686274509805,1,0,0,21,2,71.21,101.0,0,1,-0.10114245670905958
U013,2026-09-09,7.55,1.0156862745098048,1,0,0,13,1,88.25,88.0,0,1,-0.14092692353564007
U013,2026-09-10,9.2,0.6343137254901947,1,0,0,13,1,82.39,48.0,0,1,-0.1327074292347042
U013,2026-09-11,9.2,0.6343137254901947,1,0,0,22,2,59.33,93.0,0,1,-0.15732422474405816
U013,2026-09-12,8.5,0.0656862745098045,1,0,0,20,4,48.52,111.0,0,1,-0.14295489278040496
U013,2026-09-13,8.266666666666667,0.2990196078431371,1,0,0,21,4,85.2,62.0,0,1,-0.1354319025685085
U013,2026-09-14,8.316666666666666,0.2490196078431381,1,0,0,28,2,52.29,98.0,0,1,-0.12553559119024754
U013,2026-09-15,8.466666666666667,0.0990196078431377,1,0,0,18,3,73.07,76.0,0,1,-0.15014977193666917
U013,2026-09-16,8.383333333333333,0.1823529411764717,1,0,0,17,2,98.27,61.0,0,1,-0.12533900869751208
U013,2026-09-17,6.5,2.065686274509805,1,0,0,21,2,101.03,82.0,0,1,-0.07248060893377212
U013,2026-09-18,10.4,1.834313725490196,1,0,0,22,5,83.03,75.0,0,1,-0.11278367016544627
U013,2026-09-19,6.733333333333333,1.8323529411764712,1,0,0,16,0,108.91,74.0,0,1,-0.07427105436005077
U013,2026-09-20,9.383333333333333,0.8176470588235283,1,0,0,11,0,60.54,62.0,0,1,-0.13923407087735057
U013,2026-09-21,8.2,0.3656862745098053,1,0,0,16,2,54.47,70.0,0,1,-0.15272800374014267
U013,2026-09-22,9.133333333333333,0.5676470588235283,1,0,0,23,5,76.74,51.0,0,1,-0.133904002892266
U013,2026-09-23,10.233333333333333,1.667647058823528,1,0,0,28,3,30.13,81.0,0,1,-0.08461545777902513
U014,2026-08-20,7.033333333333333,1.4614285714285715,1,0,0,12,1,57.52,118.0,0,1,-0.1297717693555303
U014,2026-08-21,8.25,0.2447619047619049,1,0,0,22,2,53.46,69.0,1,1,-0.007993103181192951
U014,2026-08-22,10.616666666666667,2.121904761904762,1,0,0,18,4,69.58,90.0,0,1,-0.1156778151469467
U014,2026-08-23,7.266666666666667,1.2280952380952384,1,0,0,14,1,72.54,91.0,0,1,-0.14195919240378418
U014,2026-08-24,7.133333333333334,1.3614285714285712,1,0,0,13,0,40.97,109.0,0,1,-0.1281135156578832
U014,2026-08-25,9.533333333333331,1.0385714285714285,1,0,0,11,0,49.64,154.0,0,1,-0.07931942967314942
U014,2026-08-26,8.983333333333333,0.4885714285714275,1,0,0,23,3,25.09,110.0,0,1,-0.12218120048186049
U014,2026-08-27,8.05,0.4447619047619042,1,0,0,15,1,57.42,94.0,0,1,-0.1534574013168551
U014,2026-08-28,8.266666666666667,0.2280952380952374,1,0,0,17,1,70.99,113.0,0,1,-0.14378120819396217
U014,2026-08-29,9.116666666666667,0.6219047619047622,1,0,0,17,1,33.66,130.0,0,1,-0.12916067975355622
U014,2026-08-30,8.033333333333333,0.4614285714285717,1,0,0,11,0,46.95,75.0,0,1,-0.13976377484762043
U014,2026-08-31,8.433333333333334,0.0614285714285713,1,0,0,11,1,64.84,103.0,0,1,-0.14040647073993673
U014,2026-09-01,7.266666666666667,1.2280952380952384,1,0,0,13,1,56.67,53.0,0,1,-0.12640742094683127
U014,2026-09-02,7.416666666666667,1.078095238095238,1,0,0,9,0,67.47,105.0,0,1,-0.12031649276638856
U014,2026-09-03,10.25,1.755238095238095,1,0,0,18,2,30.25,100.0,0,1,-0.12250733799375968
U014,2026-09-04,10.483333333333333,1.9885714285714275,1,0,0,12,1,49.09,110.0,0,1,-0.11350420822759139
U014,2026-09-05,8.233333333333333,0.2614285714285724,1,0,0,15,4,41.48,96.0,0,1,-0.14750340232113351
U014,2026-09-06,8.45,0.0447619047619056,1,0,0,12,0,50.23,110.0,0,1,-0.12440096545220175
U014,2026-09-07,9.05,0.5552380952380958,1,0,0,17,2,37.84,58.0,0,1,-0.1394686070521891
U014,2026-09-08,6.4,2.0947619047619046,1,0,0,13,2,52.98,66.0,0,1,-0.07872717465299661
U014,2026-09-09,7.283333333333333,1.2114285714285715,1,0,0,27,2,51.16,112.0,0,1,-0.11001849878447423
U014,2026-09-10,7.766666666666667,0.7280952380952384,1,0,0,13,3,30.16,61.0,0,1,-0.12253980655319652
U014,2026-09-11,8.5,0.005238095238095,1,0,0,21,2,61.76,97.0,0,1,-0.13315462389770105
U014,2026-09-12,10.066666666666666,1.5719047619047617,1,0,0,11,1,75.28,113.0,0,1,-0.12707169192592604
U014,2026-09-13,8.166666666666666,0.3280952380952389,1,0,0,11,0,39.27,62.0,0,1,-0.125976964263889
U014,2026-09-14,7.866666666666667,0.6280952380952378,1,0,0,26,2,47.2,49.0,0,1,-0.09978915280452644
U014,2026-09-15,9.183333333333334,0.6885714285714286,1,0,0,11,2,48.6,76.0,0,1,-0.1558898725720534
U014,2026-09-16,9.516666666666667,1.0219047619047623,1,0,0,14,2,57.83,125.0,0,1,-0.14102560315045504
U014,2026-09-17,8.583333333333334,0.0885714285714289,1,0,0,14,3,41.57,115.0,0,1,-0.13396409427390493
U014,2026-09-18,9.816666666666666,1.3219047619047617,1,0,0,14,1,51.97,75.0,0,1,-0.14988065034240494
U014,2026-09-19,5.866666666666667,2.628095238095238,2,1,1,21,3,113.84,69.0,1,-1,0.2141322862138454
U014,2026-09-20,5.791666666666667,2.703095238095238,2,1,1,30,6,310.76,76.0,2,-1,0.22385378155009172
U014,2026-09-21,4.566666666666666,3.9280952380952394,2,1,1,48,23,957.07,56.5,4,-1,0.2601653601599285
U014,2026-09-22,16.308333333333334,7.813571428571429,2,1,1,62,30,2149.04,76.0,1,-1,0.2918329084134724
U014,2026-09-23,9.766666666666667,1.2719047619047623,1,0,0,18,0,45.95,90.0,0,1,-0.13729889980122734
U015,2026-08-20,8.566666666666666,0.7318181818181824,1,0,0,27,6,92.32,82.0,0,1,-0.12955397898046656
U015,2026-08-21,9.4,0.1015151515151515,1,0,0,26,5,52.57,66.0,0,1,-0.10886610646700617
U015,2026-08-22,8.233333333333333,1.0651515151515163,1,0,0,13,4,100.5,92.0,0,1,-0.13716393356036644
U015,2026-08-23,10.8,1.501515151515152,1,0,0,30,7,87.94,47.0,0,1,-0.0345803151537607
U015,2026-08-24,9.5,0.2015151515151512,1,0,0,20,2,114.6,94.0,0,1,-0.11821397595393196
U015,2026-08-25,7.7,1.5984848484848486,1,0,0,24,4,30.12,58.0,0,1,-0.09165458347484506
U015,2026-08-27,9.566666666666666,0.2681818181818176,1,0,0,17,3,72.61,95.0,0,1,-0.15410588117934337
U015,2026-08-28,11.7,2.4015151515151505,1,0,0,26,5,88.59,116.0,0,1,-0.01862865178952955
U015,2026-08-29,9.783333333333331,0.4848484848484844,1,0,0,21,5,61.9,47.0,0,1,-0.12237561871436187
U015,2026-08-30,8.616666666666667,0.6818181818181817,1,0,0,12,1,104.75,92.0,0,1,-0.13327343128925528
U015,2026-08-31,10.916666666666666,1.6181818181818173,1,0,0,20,2,66.89,99.0,0,1,-0.11525300849502246
U015,2026-09-02,8.583333333333334,0.7151515151515149,1,0,0,20,5,72.91,93.0,0,1,-0.16288268517504967
U015,2026-09-03,8.233333333333333,1.0651515151515163,1,0,0,21,3,106.57,86.0,0,1,-0.13851082014992733
U015,2026-09-04,8.483333333333333,0.8151515151515163,1,0,0,21,5,83.48,74.0,0,1,-0.15639373153061958
U015,2026-09-05,9.15,0.1484848484848484,1,0,0,26,5,86.46,81.0,0,1,-0.1268249981456836
U015,2026-09-06,7.4,1.8984848484848484,1,0,0,13,1,68.57,111.0,0,1,-0.12690483609718095
U015,2026-09-07,8.366666666666667,0.9318181818181815,1,0,0,26,1,35.94,69.0,0,1,-0.11729873273764602
U015,2026-09-08,9.75,0.4515151515151512,1,0,0,20,3,96.57,26.0,0,1,-0.07298004914048128
U015,2026-09-09,10.966666666666669,1.668181818181818,1,0,0,18,2,78.0,53.0,0,1,-0.08971139548530366
U015,2026-09-10,6.583333333333333,2.715151515151516,1,0,0,13,2,46.38,90.0,0,1,-0.057386384435965776
U015,2026-09-11,7.616666666666667,1.6818181818181817,1,0,0,20,2,89.55,74.0,0,1,-0.12180094640526579
U015,2026-09-12,9.066666666666666,0.2318181818181823,1,0,0,21,5,56.47,166.0,0,1,-0.0834065330512313
U015,2026-09-13,9.583333333333334,0.2848484848484851,1,0,0,24,1,108.31,94.0,0,1,-0.11359854952527298
U015,2026-09-14,10.3,1.001515151515152,1,0,0,21,5,99.58,66.0,0,1,-0.11736234557180197
