user_id,date,login_hour_avg,login_hour_dev,num_sessions,unknown_device_flag,unknown_location_flag,files_accessed,sensitive_files_accessed,data_volume_mb,avg_session_duration,failed_logins,anomaly_flag,anomaly_score,risk_score,risk_level
U007,2026-09-17,6.966666666666667,1.1194444444444454,1,0,0,33,7,131.76,65.0,0,1,-0.028982846344868,0,LOW
U007,2026-09-18,7.15,0.9361111111111118,1,0,0,19,6,105.33,45.0,0,1,-0.0914311535521206,0,LOW
U007,2026-09-19,5.616666666666667,2.469444444444445,2,1,1,26,7,181.54,64.5,1,-1,0.2120171765566184,60,HIGH
U007,2026-09-20,5.958333333333334,2.127777777777778,2,1,1,40,14,384.52,59.5,2,-1,0.2299289191377724,85,CRITICAL
U007,2026-09-21,4.55,3.5361111111111123,2,1,1,59,28,999.92,63.0,4,-1,0.2673624041391407,100,CRITICAL
U007,2026-09-22,15.716666666666669,7.630555555555555,2,1,1,58,32,2235.45,79.0,1,-1,0.2890770265502037,90,CRITICAL
U007,2026-09-23,7.266666666666667,0.8194444444444455,1,0,0,27,6,97.21,84.0,0,1,-0.117782371597393,0,LOW
U008,2026-08-20,6.733333333333333,1.3642857142857148,1,0,0,30,7,66.08,93.0,0,1,-0.0697062528036382,0,LOW
U008,2026-08-21,8.883333333333333,0.7857142857142847,1,0,0,17,1,105.24,59.0,0,1,-0.1309350033502876,0,LOW
U008,2026-08-22,6.516666666666667,1.5809523809523816,1,0,0,13,4,134.89,90.0,0,1,-0.0584351360199211,0,LOW
U008,2026-08-23,7.116666666666666,0.980952380952382,1,0,0,19,5,96.56,120.0,0,1,-0.1201342501186342,0,LOW
U008,2026-08-24,6.883333333333333,1.2142857142857153,1,0,0,17,4,116.89,80.0,0,1,-0.1051946815781751,0,LOW
U008,2026-08-25,8.616666666666667,0.519047619047619,1,0,0,32,10,82.36,86.0,0,1,-0.0705778064870653,0,LOW
U008,2026-08-26,7.416666666666667,0.6809523809523812,1,0,0,22,8,57.8,104.0,0,1,-0.1201158776502405,0,LOW
U008,2026-08-27,7.833333333333333,0.2642857142857151,1,0,0,25,8,78.89,74.0,0,1,-0.1122799874781954,0,LOW
U008,2026-08-28,8.616666666666667,0.519047619047619,1,0,0,27,4,105.9,107.0,0,1,-0.1150093301304106,0,LOW
U008,2026-08-29,9.75,1.6523809523809518,1,0,0,26,6,90.19,76.0,0,1,-0.105176208492993,0,LOW
U008,2026-08-30,7.266666666666667,0.8309523809523816,1,0,0,23,9,124.09,75.0,0,1,-0.0865821592754914,0,LOW
U008,2026-08-31,8.983333333333333,0.8857142857142843,1,0,0,29,9,68.05,82.0,0,1,-0.0960400373431142,0,LOW
U008,2026-09-01,8.066666666666666,0.0309523809523817,1,0,0,22,9,124.47,110.0,0,1,-0.0616601687253491,0,LOW
U008,2026-09-02,7.066666666666666,1.0309523809523815,1,0,0,24,9,153.17,98.0,0,1,-0.0513157133866016,0,LOW
U008,2026-09-03,8.5,0.4023809523809518,1,0,0,26,7,109.13,122.0,0,1,-0.0942489541422879,0,LOW
U008,2026-09-04,8.916666666666666,0.8190476190476179,1,0,0,17,5,51.94,100.0,0,1,-0.1575781306815882,0,LOW
U008,2026-09-05,7.55,0.5476190476190483,1,0,0,38,7,65.6,87.0,0,1,-0.0469983662196258,0,LOW
U008,2026-09-06,9.8,1.7023809523809526,1,0,0,28,5,100.09,49.0,0,1,-0.0698050858180289,0,LOW
U008,2026-09-07,8.216666666666667,0.1190476190476186,1,0,0,22,8,113.15,90.0,0,1,-0.1092164816615936,0,LOW
U008,2026-09-08,7.166666666666667,0.9309523809523812,1,0,0,23,10,139.64,92.0,0,1,-0.0705068222948705,0,LOW
U008,2026-09-09,7.866666666666667,0.230952380952381,1,0,0,31,8,91.6,107.0,0,1,-0.0842832987787938,0,LOW
U008,2026-09-10,9.216666666666669,1.1190476190476186,1,0,0,21,9,170.92,117.0,0,1,-0.0180564979643564,0,LOW
U008,2026-09-11,7.283333333333333,0.814285714285715,1,0,0,24,6,91.73,113.0,0,1,-0.1245942818917654,0,LOW
U008,2026-09-12,8.916666666666666,0.8190476190476179,1,0,0,31,10,129.0,98.0,0,1,-0.052112061276093,0,LOW
U008,2026-09-13,7.45,0.647619047619048,1,0,0,28,9,114.46,99.0,0,1,-0.0838630363707488,0,LOW
U008,2026-09-14,7.45,0.647619047619048,1,0,0,25,6,95.01,85.0,1,-1,0.0128212147085086,20,LOW
U008,2026-09-15,7.016666666666667,1.0809523809523816,1,0,0,23,6,60.96,94.0,0,1,-0.1349989635217142,0,LOW
U008,2026-09-16,7.816666666666666,0.2809523809523817,1,0,0,21,8,81.92,40.0,0,1,-0.079324800896028,0,LOW
U008,2026-09-17,9.116666666666667,1.019047619047619,1,0,0,30,10,96.53,96.0,0,1,-0.0754298137372213,0,LOW
U008,2026-09-18,9.5,1.4023809523809518,1,0,0,18,3,74.79,106.0,0,1,-0.1439210980733389,0,LOW
U008,2026-09-19,9.766666666666667,1.6690476190476191,1,0,0,24,9,110.19,97.0,0,1,-0.0731626269196141,0,LOW
U008,2026-09-20,9.916666666666666,1.819047619047618,1,0,0,22,8,70.43,82.0,0,1,-0.1069701756474388,0,LOW
U008,2026-09-21,7.066666666666666,1.0309523809523815,1,0,0,20,4,95.22,101.0,0,1,-0.1341379027593543,0,LOW
U008,2026-09-22,6.633333333333333,1.4642857142857153,1,0,0,28,11,95.5,54.0,0,1,-0.0113050371682994,15,LOW
U008,2026-09-23,8.5,0.4023809523809518,1,0,0,24,8,126.41,91.0,0,1,-0.1032637270796063,0,LOW
U009,2026-08-20,8.283333333333333,0.4715686274509814,1,0,0,21,7,82.85,84.0,0,1,-0.1422793165027739,0,LOW
U009,2026-08-21,7.383333333333334,1.3715686274509808,1,0,0,21,4,83.79,109.0,0,1,-0.1349200725738059,0,LOW
U009,2026-08-22,8.966666666666667,0.2117647058823522,1,0,0,19,5,71.28,143.0,0,1,-0.1133769034052097,0,LOW
U009,2026-08-23,8.566666666666666,0.1882352941176481,1,0,0,23,14,68.83,90.0,0,1,-0.0592532594181922,15,LOW
U009,2026-08-24,8.25,0.5049019607843146,1,0,0,11,2,78.2,87.0,0,1,-0.1500057235069853,0,LOW
U009,2026-08-25,7.616666666666667,1.1382352941176477,1,0,0,18,4,35.25,121.0,0,1,-0.1259723161182417,0,LOW
U009,2026-08-26,7.85,0.904901960784315,1,0,0,21,2,82.76,52.0,0,1,-0.1268280789850608,0,LOW
U009,2026-08-27,8.3,0.4549019607843139,1,0,0,22,6,66.28,70.0,0,1,-0.146019983804829,0,LOW
U009,2026-08-28,7.65,1.1049019607843142,1,0,0,12,3,68.95,88.0,0,1,-0.1431538100619545,0,LOW
U009,2026-08-29,9.85,1.095098039215685,1,0,0,7,2,71.09,85.0,0,1,-0.1157818689276866,0,LOW
U009,2026-08-30,8.466666666666667,0.2882352941176478,1,0,0,20,5,75.86,103.0,0,1,-0.1558118507362839,0,LOW
U009,2026-08-31,9.166666666666666,0.4117647058823515,1,0,0,17,4,71.13,66.0,0,1,-0.1498306233799213,0,LOW
U009,2026-09-01,8.283333333333333,0.4715686274509814,1,0,0,22,4,76.85,90.0,0,1,-0.1551879899421515,0,LOW
U009,2026-09-02,7.966666666666667,0.7882352941176478,1,0,0,21,9,49.5,67.0,0,1,-0.1046753363666904,0,LOW
U009,2026-09-03,8.833333333333334,0.0784313725490193,1,0,0,16,6,49.01,77.0,0,1,-0.1356592139690345,0,LOW
U009,2026-09-04,9.1,0.345098039215685,1,0,0,21,6,67.78,85.0,0,1,-0.1515585656985625,0,LOW
U009,2026-09-05,8.25,0.5049019607843146,1,0,0,17,7,84.64,81.0,0,1,-0.1385508992245004,0,LOW
U009,2026-09-06,8.95,0.1950980392156847,1,0,0,15,6,87.42,85.0,0,1,-0.135209597958267,0,LOW
U009,2026-09-07,8.35,0.4049019607843149,1,0,0,15,3,74.04,92.0,0,1,-0.1573559280274262,0,LOW
U009,2026-09-08,9.783333333333331,1.0284313725490186,1,0,0,22,6,98.95,58.0,0,1,-0.1122284386424086,0,LOW
U009,2026-09-09,8.45,0.3049019607843153,1,0,0,22,6,95.45,96.0,0,1,-0.1443123420837493,0,LOW
U009,2026-09-10,9.266666666666667,0.5117647058823529,1,0,0,20,6,36.08,39.0,0,1,-0.0987518892017552,0,LOW
U009,2026-09-11,8.233333333333333,0.5215686274509821,1,0,0,16,4,74.44,63.0,0,1,-0.1435973797798408,0,LOW
U009,2026-09-13,10.65,1.895098039215685,1,0,0,16,4,72.87,88.0,0,1,-0.1180850299445899,0,LOW
U009,2026-09-14,8.233333333333333,0.5215686274509821,1,0,0,15,4,88.25,78.0,0,1,-0.1500007941982343,0,LOW
U009,2026-09-15,9.716666666666669,0.9617647058823522,1,0,0,17,5,71.24,101.0,0,1,-0.1501993588624049,0,LOW
U009,2026-09-16,8.533333333333333,0.2215686274509813,1,0,0,11,4,69.77,73.0,0,1,-0.1401303515173322,0,LOW
U009,2026-09-17,8.15,0.6049019607843142,1,0,0,20,5,55.04,119.0,0,1,-0.1486984244672468,0,LOW
U009,2026-09-18,11.583333333333334,2.82843137254902,1,0,0,24,5,95.0,94.0,0,1,-0.0144164124285023,10,LOW
U009,2026-09-19,8.916666666666666,0.1617647058823514,1,0,0,17,4,78.91,93.0,0,1,-0.1531831874211698,0,LOW
U009,2026-09-20,9.166666666666666,0.4117647058823515,1,0,0,14,3,104.07,137.0,0,1,-0.1028399672764053,0,LOW
U009,2026-09-21,9.366666666666667,0.6117647058823525,1,0,0,12,4,67.48,108.0,0,1,-0.1450927772391645,0,LOW
U009,2026-09-22,8.233333333333333,0.5215686274509821,1,0,0,20,6,86.82,80.0,0,1,-0.1486124132543064,0,LOW
U009,2026-09-23,9.3,0.5450980392156861,1,0,0,12,3,112.32,122.0,0,1,-0.1014195266802687,0,LOW
U010,2026-08-20,8.8,0.0636363636363626,1,0,0,20,1,47.33,79.0,0,1,-0.1472107862710249,0,LOW
U010,2026-08-21,10.7,1.836363636363636,1,0,0,17,0,29.45,70.0,0,1,-0.1023526553819522,0,LOW
U010,2026-08-22,7.15,1.713636363636363,1,0,0,14,3,54.21,74.0,0,1,-0.1285589421054321,0,LOW
U010,2026-08-23,9.816666666666666,0.9530303030303032,1,0,0,12,0,51.8,102.0,0,1,-0.1424888791640952,0,LOW
U010,2026-08-25,8.066666666666666,0.7969696969696969,1,0,0,11,0,49.9,57.0,0,1,-0.13078516550441,0,LOW
U010,2026-08-26,11.25,2.3863636363636367,1,0,0,13,0,48.56,94.0,0,1,-0.073894200398812,10,LOW
U010,2026-08-27,9.766666666666667,0.9030303030303042,1,0,0,15,1,35.74,77.0,0,1,-0.1501921568797832,0,LOW
U010,2026-08-28,7.7,1.1636363636363631,1,0,0,16,3,43.31,42.0,0,1,-0.1119716376444929,0,LOW
U010,2026-08-29,9.0,0.1363636363636367,1,0,0,5,2,52.09,101.0,0,1,-0.1014615796794252,0,LOW
U010,2026-08-30,8.45,0.413636363636364,1,0,0,11,0,68.37,130.0,0,1,-0.1229246688967086,0,LOW
U010,2026-08-31,8.85,0.0136363636363636,1,0,0,11,1,46.8,127.0,0,1,-0.106147932769464,0,LOW
U010,2026-09-01,9.533333333333331,0.6696969696969699,1,0,0,19,2,40.23,102.0,0,1,-0.1547357606000954,0,LOW
U010,2026-09-02,8.333333333333334,0.5303030303030294,1,0,0,12,1,55.51,76.0,0,1,-0.1544214465670536,0,LOW
U010,2026-09-03,8.7,0.163636363636364,1,0,0,13,2,43.84,120.0,0,1,-0.1324709167376417,0,LOW
U010,2026-09-04,8.233333333333333,0.6303030303030308,1,0,0,10,3,49.44,84.0,0,1,-0.1482359425448925,0,LOW
U010,2026-09-05,7.066666666666666,1.7969696969696969,1,0,0,13,0,27.71,133.0,0,1,-0.0790376594678988,0,LOW
U010,2026-09-06,7.433333333333334,1.4303030303030295,1,0,0,16,2,48.01,14.0,0,1,-0.066509418153024,0,LOW
U010,2026-09-07,10.4,1.536363636363637,1,0,0,13,1,52.47,91.0,0,1,-0.141281415271177,0,LOW
U010,2026-09-08,9.816666666666666,0.9530303030303032,1,0,0,11,0,35.69,95.0,0,1,-0.1397653345855233,0,LOW
U010,2026-09-09,9.666666666666666,0.8030303030303028,1,0,0,12,1,40.4,51.0,0,1,-0.1361858301985237,0,LOW
U010,2026-09-10,8.933333333333334,0.0696969696969702,1,0,0,14,1,62.89,72.0,0,1,-0.1475713597399271,0,LOW
U010,2026-09-11,8.2,0.663636363636364,1,0,0,13,1,76.43,82.0,0,1,-0.1581553737168332,0,LOW
U010,2026-09-12,9.5,0.6363636363636367,1,0,0,18,2,50.36,56.0,0,1,-0.1444662148228597,0,LOW
U010,2026-09-14,9.966666666666669,1.1030303030303037,1,0,0,12,3,58.0,111.0,1,1,-0.003920127531267,0,LOW
U010,2026-09-15,8.6,0.2636363636363636,1,0,0,9,2,39.4,75.0,0,1,-0.135702103078328,0,LOW
U010,2026-09-16,7.0,1.8636363636363635,1,0,0,15,2,25.53,105.0,0,1,-0.110102539063754,0,LOW
U010,2026-09-17,7.75,1.113636363636363,1,0,0,13,0,38.6,97.0,0,1,-0.1401021501920835,0,LOW
U010,2026-09-18,10.4,1.536363636363637,1,0,0,14,0,46.67,61.0,0,1,-0.1116210159976344,0,LOW
U010,2026-09-19,9.15,0.286363636363637,1,0,0,17,0,70.52,60.0,0,1,-0.1291219702724264,0,LOW
U010,2026-09-20,8.95,0.0863636363636359,1,0,0,12,0,58.95,74.0,0,1,-0.1330863745546848,0,LOW
U010,2026-09-21,6.316666666666666,2.546969696969697,1,0,0,13,2,52.68,87.0,0,1,-0.0553934409209164,10,LOW
U010,2026-09-22,8.65,0.2136363636363629,1,0,0,12,0,43.22,70.0,0,1,-0.136066454297106,0,LOW
U010,2026-09-23,10.35,1.4863636363636363,1,0,0,16,2,27.56,124.0,0,1,-0.1077935270661044,0,LOW
U011,2026-08-20,9.083333333333334,0.1328125,1,0,0,24,4,98.48,114.0,0,1,-0.1196982890701306,0,LOW
U011,2026-08-21,8.983333333333333,0.2328125000000014,1,0,0,24,8,77.16,158.0,0,1,-0.057716298167156,0,LOW
U011,2026-08-22,9.25,0.033854166666666,1,0,0,15,5,60.24,112.0,0,1,-0.1317378724840551,0,LOW
U011,2026-08-23,10.116666666666667,0.9005208333333332,1,0,0,16,5,102.37,128.0,0,1,-0.10705937998428,0,LOW
U011,2026-08-24,8.083333333333334,1.1328125,1,0,0,13,6,85.86,141.0,0,1,-0.0982178543903842,0,LOW
U011,2026-08-25,8.05,1.1661458333333332,1,0,0,19,1,84.62,64.0,1,1,-0.0009644324457394,0,LOW
U011,2026-08-26,8.566666666666666,0.6494791666666675,1,0,0,20,4,80.49,103.0,0,1,-0.1579149640787793,0,LOW
U011,2026-08-27,9.583333333333334,0.3671875,1,0,0,18,5,59.72,116.0,0,1,-0.1415387882976542,0,LOW
U011,2026-08-28,8.55,0.6661458333333332,1,0,0,18,3,55.55,109.0,0,1,-0.1597925139108278,0,LOW
U011,2026-08-29,9.583333333333334,0.3671875,1,0,0,18,3,9.18,66.0,0,1,-0.1105559147473586,0,LOW
U011,2026-08-30,8.116666666666667,1.0994791666666668,1,0,0,19,9,41.23,100.0,0,1,-0.1004003894579403,0,LOW
U011,2026-08-31,8.433333333333334,0.7828125000000004,1,0,0,12,1,61.37,80.0,0,1,-0.1601526494207876,0,LOW
U011,2026-09-01,9.883333333333333,0.6671874999999989,1,0,0,19,4,108.04,105.0,0,1,-0.1291672662915487,0,LOW
U011,2026-09-02,8.116666666666667,1.0994791666666668,1,0,0,25,6,32.98,64.0,0,1,-0.1052001997472745,0,LOW
U011,2026-09-03,10.533333333333331,1.3171874999999993,1,0,0,23,10,51.02,98.0,0,1,-0.0594013057475812,0,LOW
U011,2026-09-04,6.733333333333333,2.4828125000000005,1,0,0,19,3,65.7,90.0,0,1,-0.0819230756319777,10,LOW
U011,2026-09-05,11.25,2.033854166666666,1,0,0,23,5,53.46,74.0,0,1,-0.072469887436362,10,LOW
U011,2026-09-06,9.783333333333331,0.5671874999999993,1,0,0,20,6,86.95,65.0,0,1,-0.1273884439107386,0,LOW
U011,2026-09-07,9.883333333333333,0.6671874999999989,1,0,0,17,3,84.22,87.0,0,1,-0.1518309166689445,0,LOW
U011,2026-09-08,8.316666666666666,0.8994791666666675,1,0,0,27,6,81.53,155.0,0,1,-0.067706424931774,0,LOW
U011,2026-09-09,10.483333333333333,1.2671874999999986,1,0,0,17,6,58.75,47.0,0,1,-0.0879306667956725,0,LOW
U011,2026-09-10,9.933333333333334,0.7171874999999996,1,0,0,26,8,106.73,64.0,0,1,-0.0908696607581765,0,LOW
U011,2026-09-11,9.783333333333331,0.5671874999999993,1,0,0,18,6,46.11,96.0,0,1,-0.1334949533089081,0,LOW
U011,2026-09-12,8.183333333333334,1.0328125000000004,1,0,0,16,3,93.49,103.0,0,1,-0.1474834579154041,0,LOW
U011,2026-09-13,10.1,0.8838541666666657,1,0,0,23,8,34.22,66.0,0,1,-0.0870896342990366,0,LOW
U011,2026-09-14,10.15,0.9338541666666664,1,0,0,15,1,35.57,80.0,0,1,-0.1452687097619428,0,LOW
U011,2026-09-16,9.566666666666666,0.3505208333333325,1,0,0,13,3,105.66,68.0,0,1,-0.1220419903841,0,LOW
U011,2026-09-17,9.75,0.5338541666666661,1,0,0,12,4,85.14,57.0,0,1,-0.117323731262296,0,LOW
U011,2026-09-18,9.333333333333334,0.1171875,1,0,0,23,6,101.27,117.0,0,1,-0.1084286096963283,0,LOW
U011,2026-09-21,8.45,0.7661458333333346,1,0,0,16,5,93.91,90.0,0,1,-0.1528037371403057,0,LOW
U011,2026-09-22,7.8,1.416145833333334,1,0,0,14,4,69.05,93.0,0,1,-0.1420532018528781,0,LOW
U011,2026-09-23,10.483333333333333,1.2671874999999986,1,0,0,18,5,81.62,76.0,0,1,-0.1232901236125264,0,LOW
U012,2026-08-20,9.366666666666667,0.3348958333333343,1,0,0,22,6,61.63,88.0,0,1,-0.1475237683046291,0,LOW
U012,2026-08-21,9.066666666666666,0.0348958333333335,1,0,0,14,2,70.88,86.0,0,1,-0.1397248809397645,0,LOW
U012,2026-08-22,9.566666666666666,0.5348958333333336,1,0,0,22,4,85.69,105.0,1,1,-0.0052910396085997,0,LOW
U012,2026-08-23,9.166666666666666,0.1348958333333332,1,0,0,23,6,64.77,114.0,0,1,-0.1305754750770677,0,LOW
U012,2026-08-24,10.516666666666667,1.4848958333333346,1,0,0,22,5,75.87,21.0,0,1,-0.0566212454482063,0,LOW
U012,2026-08-25,9.95,0.9182291666666664,1,0,0,13,1,70.01,93.0,0,1,-0.1539696688754278,0,LOW
U012,2026-08-26,9.45,0.4182291666666664,1,0,0,16,6,37.03,57.0,0,1,-0.115118289790519,0,LOW
U012,2026-08-27,7.516666666666667,1.5151041666666665,1,0,0,20,7,79.71,110.0,0,1,-0.1214405430817001,0,LOW
U012,2026-08-28,9.266666666666667,0.2348958333333346,1,0,0,12,7,69.92,61.0,0,1,-0.1053532886767603,0,LOW
U012,2026-08-29,9.7,0.6682291666666664,1,0,0,31,9,92.53,85.0,0,1,-0.0798394004030379,0,LOW
U012,2026-09-01,10.016666666666667,0.9848958333333346,1,0,0,13,0,84.14,110.0,1,-1,0.004266082583157,20,LOW
U012,2026-09-02,9.316666666666666,0.2848958333333335,1,0,0,26,6,80.83,112.0,1,-1,0.005810653993585,20,LOW
U012,2026-09-03,10.65,1.6182291666666675,1,0,0,10,4,46.45,104.0,0,1,-0.1035485997678714,0,LOW
U012,2026-09-04,8.05,0.981770833333332,1,0,0,22,5,54.2,99.0,0,1,-0.1540094247146073,0,LOW
U012,2026-09-05,7.333333333333333,1.6984374999999998,1,0,0,16,2,51.83,141.0,0,1,-0.1007895850601819,0,LOW
U012,2026-09-06,9.633333333333333,0.6015625,1,0,0,18,6,98.76,89.0,0,1,-0.129845592181569,0,LOW
U012,2026-09-07,7.883333333333333,1.1484375,1,0,0,18,8,70.44,95.0,1,-1,0.0022198876874033,20,LOW
U012,2026-09-08,8.016666666666667,1.0151041666666654,1,0,0,24,8,42.06,80.0,0,1,-0.119805921637647,0,LOW
U012,2026-09-09,8.45,0.5817708333333336,1,0,0,20,6,66.57,81.0,0,1,-0.156574718366384,0,LOW
U012,2026-09-10,8.0,1.0317708333333329,1,0,0,10,3,64.13,93.0,0,1,-0.1388476561800077,0,LOW
U012,2026-09-11,10.8,1.768229166666668,1,0,0,22,7,85.77,105.0,0,1,-0.0818211310676926,0,LOW
U012,2026-09-12,8.266666666666667,0.7651041666666654,1,0,0,17,5,72.59,103.0,0,1,-0.1552219340607732,0,LOW
U012,2026-09-13,8.216666666666667,0.8151041666666661,1,0,0,13,3,77.24,145.0,0,1,-0.1093856318645776,0,LOW
U012,2026-09-15,9.5,0.4682291666666671,1,0,0,19,7,78.94,119.0,0,1,-0.1239004999789184,0,LOW
U012,2026-09-16,8.05,0.981770833333332,1,0,0,21,6,61.26,103.0,0,1,-0.1489919436826084,0,LOW
U012,2026-09-17,8.883333333333333,0.1484375,1,0,0,18,8,82.78,159.0,0,1,-0.0568290216416035,0,LOW
U012,2026-09-18,9.733333333333333,0.7015624999999996,1,0,0,31,9,67.87,77.0,0,1,-0.0753024152713612,0,LOW
U012,2026-09-19,7.266666666666667,1.7651041666666665,1,0,0,19,3,47.92,154.0,0,1,-0.0683197136639468,0,LOW
U012,2026-09-20,10.05,1.018229166666668,1,0,0,24,4,55.45,86.0,0,1,-0.1404008970533087,0,LOW
U012,2026-09-21,9.483333333333333,0.4515624999999996,1,0,0,21,5,69.53,97.0,0,1,-0.1567663694940587,0,LOW
U012,2026-09-22,9.7,0.6682291666666664,1,0,0,14,6,46.96,53.0,0,1,-0.1196308480569453,0,LOW
U012,2026-09-23,8.15,0.8817708333333325,1,0,0,20,4,52.65,40.0,0,1,-0.1213577721036613,0,LOW
U013,2026-08-20,9.633333333333333,1.0676470588235285,1,0,0,17,5,72.82,76.0,0,1,-0.1510758789187025,0,LOW
U013,2026-08-21,8.166666666666666,0.3990196078431385,1,0,0,17,4,97.14,66.0,0,1,-0.1366162955250799,0,LOW
U013,2026-08-22,6.616666666666667,1.9490196078431368,1,0,0,24,6,50.71,84.0,0,1,-0.0868345075377222,0,LOW
U013,2026-08-23,11.766666666666667,3.200980392156863,1,0,0,16,0,101.07,116.0,0,-1,0.0224092792264769,30,MEDIUM
U013,2026-08-24,9.8,1.234313725490196,1,0,0,17,1,58.3,159.0,0,1,-0.0799006215423303,0,LOW
U013,2026-08-26,8.483333333333333,0.082352941176472,1,0,0,26,5,110.87,116.0,0,1,-0.0961084356677115,0,LOW
U013,2026-08-27,9.3,0.7343137254901961,1,0,0,22,4,75.99,93.0,0,1,-0.1568140538470264,0,LOW
U013,2026-08-28,9.75,1.1843137254901954,1,0,0,20,2,122.76,64.0,0,1,-0.1025570026886265,0,LOW
U013,2026-08-29,10.933333333333334,2.367647058823529,1,0,0,29,4,91.9,114.0,0,1,-0.0275582147671563,10,LOW
U013,2026-08-30,7.95,0.6156862745098044,1,0,0,19,4,87.26,76.0,0,1,-0.1469715923116108,0,LOW
U013,2026-08-31,9.35,0.7843137254901951,1,0,0,21,4,18.71,113.0,0,1,-0.1232568645785399,0,LOW
U013,2026-09-01,7.266666666666667,1.299019607843138,1,0,0,13,3,86.26,54.0,0,1,-0.1099696869518956,0,LOW
U013,2026-09-02,7.7,0.8656862745098044,1,0,0,16,1,48.0,150.0,1,-1,0.0409825685654714,20,LOW
U013,2026-09-03,8.866666666666667,0.3009803921568625,1,0,0,22,3,55.99,73.0,0,1,-0.152332114078165,0,LOW
U013,2026-09-04,8.966666666666667,0.4009803921568622,1,0,0,13,0,82.49,35.0,0,1,-0.0949130112551742,0,LOW
U013,2026-09-05,7.083333333333333,1.4823529411764715,1,0,0,26,4,50.49,102.0,0,1,-0.1153128573184715,0,LOW
U013,2026-09-06,6.516666666666667,2.049019607843138,1,0,0,14,0,60.26,118.0,0,1,-0.0719034086147834,10,LOW
U013,2026-09-07,8.016666666666667,0.5490196078431371,1,0,0,16,1,64.4,122.0,0,1,-0.1375723492589853,0,LOW
U013,2026-09-08,6.6,1.965686274509805,1,0,0,21,2,71.21,101.0,0,1,-0.1011424567090595,0,LOW
U013,2026-09-09,7.55,1.0156862745098048,1,0,0,13,1,88.25,88.0,0,1,-0.14092692353564,0,LOW
U013,2026-09-10,9.2,0.6343137254901947,1,0,0,13,1,82.39,48.0,0,1,-0.1327074292347042,0,LOW
U013,2026-09-11,9.2,0.6343137254901947,1,0,0,22,2,59.33,93.0,0,1,-0.1573242247440581,0,LOW
U013,2026-09-12,8.5,0.0656862745098045,1,0,0,20,4,48.52,111.0,0,1,-0.1429548927804049,0,LOW
U013,2026-09-13,8.266666666666667,0.2990196078431371,1,0,0,21,4,85.2,62.0,0,1,-0.1354319025685085,0,LOW
U013,2026-09-14,8.316666666666666,0.2490196078431381,1,0,0,28,2,52.29,98.0,0,1,-0.1255355911902475,0,LOW
U013,2026-09-15,8.466666666666667,0.0990196078431377,1,0,0,18,3,73.07,76.0,0,1,-0.1501497719366691,0,LOW
U013,2026-09-16,8.383333333333333,0.1823529411764717,1,0,0,17,2,98.27,61.0,0,1,-0.125339008697512,0,LOW
U013,2026-09-17,6.5,2.065686274509805,1,0,0,21,2,101.03,82.0,0,1,-0.0724806089337721,10,LOW
U013,2026-09-18,10.4,1.834313725490196,1,0,0,22,5,83.03,75.0,0,1,-0.1127836701654462,0,LOW
U013,2026-09-19,6.733333333333333,1.8323529411764712,1,0,0,16,0,108.91,74.0,0,1,-0.0742710543600507,0,LOW
U013,2026-09-20,9.383333333333333,0.8176470588235283,1,0,0,11,0,60.54,62.0,0,1,-0.1392340708773505,0,LOW
U013,2026-09-21,8.2,0.3656862745098053,1,0,0,16,2,54.47,70.0,0,1,-0.1527280037401426,0,LOW
U013,2026-09-22,9.133333333333333,0.5676470588235283,1,0,0,23,5,76.74,51.0,0,1,-0.133904002892266,0,LOW
U013,2026-09-23,10.233333333333333,1.667647058823528,1,0,0,28,3,30.13,81.0,0,1,-0.0846154577790251,0,LOW
U014,2026-08-20,7.033333333333333,1.4614285714285715,1,0,0,12,1,57.52,118.0,0,1,-0.1297717693555303,0,LOW
U014,2026-08-21,8.25,0.2447619047619049,1,0,0,22,2,53.46,69.0,1,1,-0.0079931031811929,0,LOW
U014,2026-08-22,10.616666666666667,2.121904761904762,1,0,0,18,4,69.58,90.0,0,1,-0.1156778151469467,10,LOW
U014,2026-08-23,7.266666666666667,1.2280952380952384,1,0,0,14,1,72.54,91.0,0,1,-0.1419591924037841,0,LOW
U014,2026-08-24,7.133333333333334,1.3614285714285712,1,0,0,13,0,40.97,109.0,0,1,-0.1281135156578832,0,LOW
U014,2026-08-25,9.533333333333331,1.0385714285714285,1,0,0,11,0,49.64,154.0,0,1,-0.0793194296731494,0,LOW
U014,2026-08-26,8.983333333333333,0.4885714285714275,1,0,0,23,3,25.09,110.0,0,1,-0.1221812004818604,0,LOW
U014,2026-08-27,8.05,0.4447619047619042,1,0,0,15,1,57.42,94.0,0,1,-0.1534574013168551,0,LOW
U014,2026-08-28,8.266666666666667,0.2280952380952374,1,0,0,17,1,70.99,113.0,0,1,-0.1437812081939621,0,LOW
U014,2026-08-29,9.116666666666667,0.6219047619047622,1,0,0,17,1,33.66,130.0,0,1,-0.1291606797535562,0,LOW
U014,2026-08-30,8.033333333333333,0.4614285714285717,1,0,0,11,0,46.95,75.0,0,1,-0.1397637748476204,0,LOW
U014,2026-08-31,8.433333333333334,0.0614285714285713,1,0,0,11,1,64.84,103.0,0,1,-0.1404064707399367,0,LOW
U014,2026-09-01,7.266666666666667,1.2280952380952384,1,0,0,13,1,56.67,53.0,0,1,-0.1264074209468312,0,LOW
